timestamp,sensor_raw,wear,wear_pct,bad_blocks,ecc_count,temperature,status,rul
1774499645.716837,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499646.3866665,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499647.0737402,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499647.8213937,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499648.527028,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499649.219413,4015,0.9805,98.0,108.0,590.0,49.8,CRITICAL,21 days
1774499649.9122481,3937,0.9614,96.1,106.1,581.0,49.6,CRITICAL,21 days
1774499650.6058333,3898,0.9519,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774499651.300102,3907,0.9541,95.4,105.4,577.0,49.5,CRITICAL,21 days
1774499651.9902785,3962,0.9675,96.8,106.8,584.0,49.7,CRITICAL,21 days
1774499652.6661785,4050,0.989,98.9,108.9,595.0,49.9,CRITICAL,21 days
1774499653.347634,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499654.0353332,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499654.7439826,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499655.419896,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499656.0807908,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499656.7969775,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499657.4552717,4070,0.9939,99.4,109.4,597.0,49.9,CRITICAL,21 days
1774499658.155617,3978,0.9714,97.1,107.1,586.0,49.7,CRITICAL,21 days
1774499658.8439145,3915,0.956,95.6,105.6,578.0,49.6,CRITICAL,21 days
1774499659.5252986,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774499660.2074218,3926,0.9587,95.9,105.9,579.0,49.6,CRITICAL,21 days
1774499660.867917,3997,0.9761,97.6,107.6,588.0,49.8,CRITICAL,21 days
1774499661.5696778,4093,0.9995,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499662.2327738,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499662.9088585,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499663.5977252,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499664.2921948,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499664.9711387,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499665.6547484,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499666.3441427,4028,0.9836,98.4,108.4,592.0,49.8,CRITICAL,21 days
1774499667.0216687,3946,0.9636,96.4,106.4,582.0,49.6,CRITICAL,21 days
1774499667.7281706,3901,0.9526,95.3,105.3,576.0,49.5,CRITICAL,21 days
1774499668.399257,3903,0.9531,95.3,105.3,577.0,49.5,CRITICAL,21 days
1774499669.0696201,3953,0.9653,96.5,106.5,583.0,49.7,CRITICAL,21 days
1774499669.785934,4037,0.9858,98.6,108.6,593.0,49.9,CRITICAL,21 days
1774499670.53161,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499671.232537,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499671.9004304,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499672.5876067,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499673.2703424,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499673.9666047,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499674.6438036,4083,0.9971,99.7,109.7,599.0,50.0,CRITICAL,21 days
1774499675.314419,3989,0.9741,97.4,107.4,587.0,49.7,CRITICAL,21 days
1774499676.0574858,3921,0.9575,95.8,105.8,579.0,49.6,CRITICAL,21 days
1774499677.068502,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774499677.8514872,3919,0.957,95.7,105.7,579.0,49.6,CRITICAL,21 days
1774499678.547607,3986,0.9734,97.3,107.3,587.0,49.7,CRITICAL,21 days
1774499679.2375028,4080,0.9963,99.6,109.6,598.0,50.0,CRITICAL,21 days
1774499679.9221277,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499680.5546706,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499681.2091866,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499681.8232148,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499682.41855,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499682.9971716,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499683.5703766,4040,0.9866,98.7,108.7,593.0,49.9,CRITICAL,21 days
1774499684.1988268,3955,0.9658,96.6,106.6,583.0,49.7,CRITICAL,21 days
1774499684.7818625,3904,0.9534,95.3,105.3,577.0,49.5,CRITICAL,21 days
1774499685.4335926,3900,0.9524,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774499686.1530404,3944,0.9631,96.3,106.3,582.0,49.6,CRITICAL,21 days
1774499686.8621066,4025,0.9829,98.3,108.3,591.0,49.8,CRITICAL,21 days
1774499687.5386953,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499688.215731,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499688.9095833,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499689.5919352,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499690.273936,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499690.9807112,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499691.680927,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499692.3451989,4000,0.9768,97.7,107.7,588.0,49.8,CRITICAL,21 days
1774499693.0158956,3928,0.9592,95.9,105.9,580.0,49.6,CRITICAL,21 days
1774499693.727454,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774499694.3884282,3913,0.9556,95.6,105.6,578.0,49.6,CRITICAL,21 days
1774499695.0523922,3975,0.9707,97.1,107.1,585.0,49.7,CRITICAL,21 days
1774499695.7667685,4066,0.9929,99.3,109.3,596.0,49.9,CRITICAL,21 days
1774499696.4536645,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499697.1250107,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499697.8291256,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499698.5196595,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499699.1971781,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499699.8500931,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499700.5403998,4053,0.9897,99.0,109.0,595.0,49.9,CRITICAL,21 days
1774499701.2124267,3965,0.9683,96.8,106.8,584.0,49.7,CRITICAL,21 days
1774499701.866007,3908,0.9543,95.4,105.4,577.0,49.5,CRITICAL,21 days
1774499702.561448,3898,0.9519,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774499703.23703,3935,0.9609,96.1,106.1,580.0,49.6,CRITICAL,21 days
1774499703.9124763,4012,0.9797,98.0,108.0,590.0,49.8,CRITICAL,21 days
1774499704.5766637,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499705.255029,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499705.9441283,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499706.6193855,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499707.309575,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499707.9531407,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499708.6304326,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499709.2908902,4012,0.9797,98.0,108.0,590.0,49.8,CRITICAL,21 days
1774499709.9508328,3935,0.9609,96.1,106.1,580.0,49.6,CRITICAL,21 days
1774499710.6534147,3897,0.9516,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774499711.328274,3908,0.9543,95.4,105.4,577.0,49.5,CRITICAL,21 days
1774499711.997292,3965,0.9683,96.8,106.8,584.0,49.7,CRITICAL,21 days
1774499712.6677365,4053,0.9897,99.0,109.0,595.0,49.9,CRITICAL,21 days
1774499713.3519197,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499714.0458946,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499714.72699,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499715.4403894,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499716.1315982,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499716.8074942,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499717.5472312,4066,0.9929,99.3,109.3,596.0,49.9,CRITICAL,21 days
1774499718.2071218,3975,0.9707,97.1,107.1,585.0,49.7,CRITICAL,21 days
1774499718.9081306,3913,0.9556,95.6,105.6,578.0,49.6,CRITICAL,21 days
1774499719.607299,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774499720.3145819,3928,0.9592,95.9,105.9,580.0,49.6,CRITICAL,21 days
1774499721.0118208,4000,0.9768,97.7,107.7,588.0,49.8,CRITICAL,21 days
1774499721.7016983,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499722.3757198,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499723.019825,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499723.72132,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499724.443985,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499725.1152515,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499725.830884,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499726.5640256,4025,0.9829,98.3,108.3,591.0,49.8,CRITICAL,21 days
1774499727.2519155,3944,0.9631,96.3,106.3,582.0,49.6,CRITICAL,21 days
1774499727.946383,3900,0.9524,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774499728.619677,3904,0.9534,95.3,105.3,577.0,49.5,CRITICAL,21 days
1774499729.2869391,3955,0.9658,96.6,106.6,583.0,49.7,CRITICAL,21 days
1774499729.9834113,4040,0.9866,98.7,108.7,593.0,49.9,CRITICAL,21 days
1774499730.7280147,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499731.4194462,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499732.1053283,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499732.8031385,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499733.5145802,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499734.2085826,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499734.894278,4080,0.9963,99.6,109.6,598.0,50.0,CRITICAL,21 days
1774499735.5971282,3986,0.9734,97.3,107.3,587.0,49.7,CRITICAL,21 days
1774499736.2928534,3919,0.957,95.7,105.7,579.0,49.6,CRITICAL,21 days
1774499737.0141418,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774499737.712992,3921,0.9575,95.8,105.8,579.0,49.6,CRITICAL,21 days
1774499738.4494634,3989,0.9741,97.4,107.4,587.0,49.7,CRITICAL,21 days
1774499739.2715247,4083,0.9971,99.7,109.7,599.0,50.0,CRITICAL,21 days
1774499740.0000095,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499740.7259374,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499741.5172498,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499742.6975684,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499743.3471816,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499744.0707855,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499744.778265,4037,0.9858,98.6,108.6,593.0,49.9,CRITICAL,21 days
1774499745.449255,3953,0.9653,96.5,106.5,583.0,49.7,CRITICAL,21 days
1774499746.1207128,3903,0.9531,95.3,105.3,577.0,49.5,CRITICAL,21 days
1774499746.8018324,3901,0.9526,95.3,105.3,576.0,49.5,CRITICAL,21 days
1774499747.4645288,3946,0.9636,96.4,106.4,582.0,49.6,CRITICAL,21 days
1774499748.1557264,4028,0.9836,98.4,108.4,592.0,49.8,CRITICAL,21 days
1774499748.8411129,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499749.4971652,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499750.1962016,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499750.878365,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499751.5621405,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499752.2437975,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499752.924828,4093,0.9995,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499753.601233,3997,0.9761,97.6,107.6,588.0,49.8,CRITICAL,21 days
1774499754.2864187,3926,0.9587,95.9,105.9,579.0,49.6,CRITICAL,21 days
1774499754.980732,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774499755.6998916,3915,0.956,95.6,105.6,578.0,49.6,CRITICAL,21 days
1774499756.39695,3978,0.9714,97.1,107.1,586.0,49.7,CRITICAL,21 days
1774499757.065192,4070,0.9939,99.4,109.4,597.0,49.9,CRITICAL,21 days
1774499757.7330282,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499758.4362555,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499759.1147435,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499759.7973797,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499760.4748394,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499761.1524305,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499761.8460824,4050,0.989,98.9,108.9,595.0,49.9,CRITICAL,21 days
1774499762.5474846,3962,0.9675,96.8,106.8,584.0,49.7,CRITICAL,21 days
1774499763.2287936,3907,0.9541,95.4,105.4,577.0,49.5,CRITICAL,21 days
1774499763.8984003,3898,0.9519,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774499764.5726025,3937,0.9614,96.1,106.1,581.0,49.6,CRITICAL,21 days
1774499765.2552984,4016,0.9807,98.1,108.1,590.0,49.8,CRITICAL,21 days
1774499765.9404361,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499766.613018,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499767.295876,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499767.9715354,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499768.6543365,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499769.354012,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499770.0589364,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499770.7300897,4009,0.979,97.9,107.9,589.0,49.8,CRITICAL,21 days
1774499771.4091065,3933,0.9604,96.0,106.0,580.0,49.6,CRITICAL,21 days
1774499772.1353004,3897,0.9516,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774499772.8239484,3909,0.9546,95.5,105.5,577.0,49.5,CRITICAL,21 days
1774499773.5006096,3967,0.9687,96.9,106.9,584.0,49.7,CRITICAL,21 days
1774499774.230051,4057,0.9907,99.1,109.1,595.0,49.9,CRITICAL,21 days
1774499774.905277,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499775.6132708,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499776.368375,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499777.0774953,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499777.7580283,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499778.427968,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499779.1332905,4063,0.9922,99.2,109.2,596.0,49.9,CRITICAL,21 days
1774499779.8111246,3972,0.97,97.0,107.0,585.0,49.7,CRITICAL,21 days
1774499780.4918983,3912,0.9553,95.5,105.5,578.0,49.6,CRITICAL,21 days
1774499781.157281,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774499781.841997,3930,0.9597,96.0,106.0,580.0,49.6,CRITICAL,21 days
1774499782.5220745,4004,0.9778,97.8,107.8,589.0,49.8,CRITICAL,21 days
1774499783.2401059,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499784.0117457,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499784.9588513,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499785.7728362,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499786.4696271,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499787.1823657,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499787.9164066,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499788.6477814,4021,0.9819,98.2,108.2,591.0,49.8,CRITICAL,21 days
1774499789.396048,3941,0.9624,96.2,106.2,581.0,49.6,CRITICAL,21 days
1774499790.1276984,3899,0.9521,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774499790.8288822,3905,0.9536,95.4,105.4,577.0,49.5,CRITICAL,21 days
1774499791.547777,3958,0.9665,96.7,106.7,583.0,49.7,CRITICAL,21 days
1774499792.255495,4044,0.9875,98.8,108.8,594.0,49.9,CRITICAL,21 days
1774499792.9799287,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499793.760686,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499794.7165432,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499795.6410108,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499796.4843526,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499797.4806423,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499798.2613635,4076,0.9954,99.5,109.5,598.0,50.0,CRITICAL,21 days
1774499801.1423,3983,0.9726,97.3,107.3,586.0,49.7,CRITICAL,21 days
1774499802.1900892,3917,0.9565,95.7,105.7,578.0,49.6,CRITICAL,21 days
1774499803.0420663,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774499804.247449,3923,0.958,95.8,105.8,579.0,49.6,CRITICAL,21 days
1774499805.0946245,3992,0.9748,97.5,107.5,587.0,49.7,CRITICAL,21 days
1774499806.2971017,4087,0.998,99.8,109.8,599.0,50.0,CRITICAL,21 days
1774499808.326331,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499810.4444122,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499811.7795713,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499813.158742,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499814.7352436,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499816.4509604,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499817.720299,4034,0.9851,98.5,108.5,593.0,49.9,CRITICAL,21 days
1774499819.8413393,3950,0.9646,96.5,106.5,582.0,49.6,CRITICAL,21 days
1774499820.851677,3902,0.9529,95.3,105.3,576.0,49.5,CRITICAL,21 days
1774499821.7432764,3901,0.9526,95.3,105.3,576.0,49.5,CRITICAL,21 days
1774499822.848191,3948,0.9641,96.4,106.4,582.0,49.6,CRITICAL,21 days
1774499823.6458433,4031,0.9844,98.4,108.4,592.0,49.8,CRITICAL,21 days
1774499824.466913,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499825.328271,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499826.669982,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499828.3742912,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499829.3967524,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499830.2674227,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499831.7047997,4089,0.9985,99.9,109.9,599.0,50.0,CRITICAL,21 days
1774499832.6685286,3994,0.9753,97.5,107.5,588.0,49.8,CRITICAL,21 days
1774499834.1797602,3924,0.9582,95.8,105.8,579.0,49.6,CRITICAL,21 days
1774499835.2793372,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774499836.1648586,3916,0.9563,95.6,105.6,578.0,49.6,CRITICAL,21 days
1774499836.9520094,3981,0.9722,97.2,107.2,586.0,49.7,CRITICAL,21 days
1774499837.7249355,4073,0.9946,99.5,109.5,597.0,49.9,CRITICAL,21 days
1774499838.469418,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499839.2787824,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499840.1989846,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499841.1743796,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499842.0433178,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499842.8809705,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499843.5956805,4046,0.988,98.8,108.8,594.0,49.9,CRITICAL,21 days
1774499844.2882402,3959,0.9668,96.7,106.7,583.0,49.7,CRITICAL,21 days
1774499844.9854972,3906,0.9538,95.4,105.4,577.0,49.5,CRITICAL,21 days
1774499845.6611578,3899,0.9521,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774499846.3602788,3940,0.9621,96.2,106.2,581.0,49.6,CRITICAL,21 days
1774499847.0509706,4019,0.9814,98.1,108.1,591.0,49.8,CRITICAL,21 days
1774499847.8089478,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499848.5000703,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499849.1662326,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499849.8393075,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499850.4901059,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499851.1893249,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499851.869532,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499852.5573738,4006,0.9783,97.8,107.8,589.0,49.8,CRITICAL,21 days
1774499853.2515728,3931,0.96,96.0,106.0,580.0,49.6,CRITICAL,21 days
1774499853.9564703,3897,0.9516,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774499854.6701155,3911,0.9551,95.5,105.5,578.0,49.6,CRITICAL,21 days
1774499855.3712635,3970,0.9695,96.9,106.9,585.0,49.7,CRITICAL,21 days
1774499856.0932283,4060,0.9915,99.1,109.1,596.0,49.9,CRITICAL,21 days
1774499856.797095,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499857.4932444,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499858.152558,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499858.8161948,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499859.5844011,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499860.348764,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499861.080905,4059,0.9912,99.1,109.1,596.0,49.9,CRITICAL,21 days
1774499861.7295117,3970,0.9695,96.9,106.9,585.0,49.7,CRITICAL,21 days
1774499862.4317405,3910,0.9548,95.5,105.5,577.0,49.5,CRITICAL,21 days
1774499863.2786894,3897,0.9516,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774499864.320524,3932,0.9602,96.0,106.0,580.0,49.6,CRITICAL,21 days
1774499865.2881405,4007,0.9785,97.9,107.9,589.0,49.8,CRITICAL,21 days
1774499866.2854185,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499867.213783,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499868.0610158,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499868.8668158,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499869.89359,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499870.9793768,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499872.0004206,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499873.4451768,4018,0.9812,98.1,108.1,591.0,49.8,CRITICAL,21 days
1774499874.3623683,3939,0.9619,96.2,106.2,581.0,49.6,CRITICAL,21 days
1774499875.2171896,3898,0.9519,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774499876.1339693,3906,0.9538,95.4,105.4,577.0,49.5,CRITICAL,21 days
1774499876.9876754,3960,0.967,96.7,106.7,584.0,49.7,CRITICAL,21 days
1774499877.8210135,4047,0.9883,98.8,108.8,594.0,49.9,CRITICAL,21 days
1774499878.6650162,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499879.466645,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499880.3163629,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499881.2459555,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499882.2311368,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499883.0642545,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499883.8731694,4073,0.9946,99.5,109.5,597.0,49.9,CRITICAL,21 days
1774499884.7332487,3980,0.9719,97.2,107.2,586.0,49.7,CRITICAL,21 days
1774499885.5597804,3916,0.9563,95.6,105.6,578.0,49.6,CRITICAL,21 days
1774499886.4011335,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774499887.2481573,3924,0.9582,95.8,105.8,579.0,49.6,CRITICAL,21 days
1774499888.048182,3995,0.9756,97.6,107.6,588.0,49.8,CRITICAL,21 days
1774499888.8623395,4090,0.9988,99.9,109.9,599.0,50.0,CRITICAL,21 days
1774499889.701734,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499890.5271924,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499891.332648,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499892.172199,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499892.98093,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499893.82857,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774499894.6887732,4030,0.9841,98.4,108.4,592.0,49.8,CRITICAL,21 days
1774499895.602812,3948,0.9641,96.4,106.4,582.0,49.6,CRITICAL,21 days
1774499896.4615169,3901,0.9526,95.3,105.3,576.0,49.5,CRITICAL,21 days
1774499897.2828884,3902,0.9529,95.3,105.3,576.0,49.5,CRITICAL,21 days
